ProductID,ProductName,ProductBrand,BrandID,Price (USD),Description
10205795,Oxolloxo Women Multicoloured Printed Top,Oxolloxo,104,54.9,"Multicoloured printed woven regular  top, has a round neck, and sleeveless"
10206031,People Women Blue Printed Top,People,317,49.9,"Blue printed woven regular  top, has a round neck, and short sleeves"
10205669,Oxolloxo Women Grey A-Line Dress,Oxolloxo,104,45.9,"Grey printed woven A-line %S, has a round neck, three-quarter sleeves, button closure, and curved hem"
10193915,Global Desi Women Navy Blue Yoke Design Straight Kurta,Global Desi,457,68.9,"Navy blue yoke design straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits"
10202611,Peter England Elite Men Blue & Off-White Slim Fit Printed Casual Shirt,Peter England Elite,526,12.24,"Blue and off-white printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket"
10206901,W Women Beige & Golden Printed Straight Kurta,W,133,11.19,"Beige and golden printed straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits, an attached lining"
10197657,EthnoVogue Women Peach-Coloured Made to Measure Solid Kurta with Churidar,EthnoVogue,2,42.03,"Product Design Details: Peach-Coloured solid kurta with churidarPeach-Coloured A-line knee length kurta,has a round neck,three-quarter sleeves,straight hemPeach-Coloured solid churidar,zip closureWhat is Made to Measure?Customised cocktail gown according to your Bust and Length. So please refer to the Size Chart to pick your perfect size.How to measure bust?Measure under your arms and around your chest to find your bust size in inchesHow to measure Dress length?Measure from shoulder till barefoot to find dress length in inches"
10196225,Miss Chase Women Blue Skinny Fit High-Rise Clean Look Stretchable Jeans,Miss Chase,222,11.49,"Blue medium wash 5-pocket high-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops"
10205715,Oxolloxo Women White Solid A-Line Top,Oxolloxo,104,45.5,"White solid woven A-line  top, has a tie-up neck, and short sleeves"
10197519,The Pink Moon Plus Size Women Grey Melange Solid Track Pants,The Pink Moon,504,17.59,"Grey melange solid knitted track pants, has an elasticated waistband, two pockets"
10206253,Lady Stark Women Yellow Printed Top,Lady Stark,239,12.08,"Yellow printed knitted regular  top, has a round neck, and short sleeves"
10190653,AURELIA Women Mustard Yellow Solid Top with Skirt & Ethnic Jacket,AURELIA,221,14.39,"This clothing set consists of a top, skirt and jacketMustard yellow solid top with embroidered detail, has a round neck, three-quarter sleevesMustard yellow solid skirt, has a slip-on closurePink solid longline ethnic jacket, has an open front"
10201823,Allen Solly Men Black Slim Fit Solid Formal Trousers,Allen Solly,278,14.74,"Black solid mid-rise trousers, button closure, and 4 pockets"
10197547,The Pink Moon Plus Size Women White Regular Fit Satin Finish Solid Partywear Shirt,The Pink Moon,504,24.99,"White satin finish solid partywear shirt, has a spread collar, short sleeves, button placket, and high-low curved hem"
10202449,Cortina Maroon & White Set of 2 Window Curtains,Cortina,299,45.0,Set content: 2 Window curtainsColour: Maroon and WhitePattern: Geometric WindowLight blocking: RegularFitting: EyeletLining: No
10202519,Cortina Green Set of 2 Door Curtains,Cortina,299,54.5,Set content: 2 Door curtainsColour: GreenPattern: Floral DoorLight blocking: RegularFitting: EyeletLining: No
10203625,Van Heusen Men Blue Slim Fit Checked Formal Trousers,Van Heusen,289,19.99,"Blue checked mid-rise trousers, button closure, and 4 pockets"
10207109,W Women Teal Green & Silver Embroidered Straight Sustainable Kurta,W,133,79.9,"Teal green and silver embroidered straight kurta, has a mandarin collar, three-quarter sleeves, straight hem and multiple slits"
10194125,Madame Women Maroon Ruffle Detail Printed Top,Madame,486,52.4,"Maroon and grey printed knitted regular top with ruffle detail, has a round neck, and long sleeves"
10188829,Naari Women Pink Embroidered Straight Kurta,Naari,497,91.1,"Pink embroidered straight kurta, has a round neck, three-quarter sleeves, straight hem, and side slits"
10206739,W Women Olive Green Striped Straight Kurta,W,133,11.99,"Olive Green striped straight kurta with embroidered detail, has a keyhole neck, sleeveless, straight hem, and side slits"
10201207,Franco Leone Men Black Comfort Sandals,Franco Leone,396,13.29,A pair of black comfort sandalsSynthetic upper with slip-on closureCushioned footbedPatterned rubber outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer
10190999,Fastrack Unisex Black & Red Colourblocked Duffel Bag with Printed Detail,Fastrack,178,62.2,Black and red colourblocked duffel bag with printed detail Zip opening into main compartment2 external pockets Two handles with a detachable shoulder strapWarranty : 1 yearsWarranty provided by the brand/ manufacturer
10190997,Fastrack Unisex Black & Grey Colourblocked Duffel Bag with Printed Detail,Fastrack,178,12.45,Black and grey colourblocked duffel bag with printed detail Zip opening into main compartment2 external pockets Two handles with a detachable shoulder strapWarranty : 1 yearsWarranty provided by the brand/ manufacturer
10206859,W Women Green & Blue Floral Printed Straight Kurta,W,133,67.9,"Green and blue printed straight kurta with sequinned detail, has a keyhole neck, three-quarter sleeves, straight hem, button closure and multiple slits"
10223363,SEIKO Men Silver-Toned Chronograph Watch SSB342P1,SEIKO,527,240.0,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Textured round stainless steel dialFeatures: Chronograph, Date Aperture, Reset TimeStrap style: Coffee brown textured, leather strap with a tang closureWater resistance: 100 mGuarantee: 1st year worldwide guarantee from the date of purchase against manufacturing defects2nd year guarantee olny valid for service in IndiaGuarantee provided by brand/ manufacturer  Comes in a signature SEIKO case"
10213309,U.S. Polo Assn. Kids Girls Grey Self Design Quilted Hooded Jacket,U.S. Polo Assn. Kids,48,17.99,"Grey self-design quilted jacket, has a hood, 2 pockets, zip closure, long sleeves, straight hem"
10232305,TALES & STORIES Boys Mustard Regular Fit Solid Casual Shirt,TALES & STORIES,528,59.9,"Mustard solid casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket"
10231061,Daily Life Forever52 Women Brown Super Stay Lip Gloss 7ml,Daily Life Forever52,529,62.9,"What It Is?:Daily Life Forever52 Super Stay Lip Gloss 7mlColour Shade Name:BrownWhat It Does?:A lip gloss that boldly creates the appearance of fuller lips. The Super Stay Lip Gloss by Daily Life Forever52 helps you create a voluminous lip look and features a formula that provides your lips with long lasting moisture for up to 8 hours. This waterproof and smudge-proof lip gloss stays put even during extreme conditions. Furthermore, it coats your lips with a richly pigmented, high-shine, non sticky and lightweight formula for that ultimate glossy look.Features:A lasting lip lacquer for luxe shine and fuller-looking lipsThe formula is enriched with nourishing benefits, keeps lips hydratedIt gives lips a sculpted and volumized gleamFeatures a pointed tip, doe foot applicator for increased precisionAbout The Brand:Daily Life Forever52 is one of the most renowned cosmetic brands that have evolved over the years to make professional beauty products easily accessible to all the gorgeous women all across the globe. The brand's aim is to offer trendy, unique and revolutionizing products that can help you in becoming everything you want to be, reflecting your true potential and at the same time keep your skin healthy naturally."
1021240,The Vanca Red Printed Hooded Sweatshirt,The Vanca,530,55.9,"Red sweatshirt, has an attached hood with drawstring fastening, long sleeves, a kangaroo pocket on the front, a zip closure on the front"
10232419,Marks & Spencer Boys White Regular Fit Solid Casual Shirt,Marks & Spencer,177,99.9,"White solid casual shirt, has a button-down collar, long sleeves, button placket, curved hem, and 1 patch pocket"
10212877,U.S. Polo Assn. Kids Boys Red & Grey Printed Polo Collar T-shirt,U.S. Polo Assn. Kids,48,77.9,"Red and grey printed T-shirt, has a polo collar, and short sleeves"
10213251,U.S. Polo Assn. Kids Boys Navy Blue Solid Regular Fit Single-Breasted Blazer,U.S. Polo Assn. Kids,48,20.99,"Navy Blue solid tailored-fit party blazer, has a notched lapel, single-breasted with double button closure, long sleeves, three pockets, and an attached lining"
10213191,U.S. Polo Assn. Kids Girls Off-White & Red Striped Pullover Sweater,U.S. Polo Assn. Kids,48,84.9,"Off-White. navy blue and red striped pullover sweater with pom pom detailing, has a round neck, long sleeves, and ribbed hem"
10220587,Roadster Women Grey Regular Fit Solid Cargos,Roadster,38,12.99,"Grey solid mid-rise cargos, has a button closure, zip fly and 4 pockets"
10233293,AND Women Maroon Printed A-Line Fusion Kurta,AND,531,80.4,"Maroon printed A-line fusion kurta, has a V-neck, sleeveless, two pockets, and asymmetric hemThis kurta can also be styled like a dress"
10212989,U.S. Polo Assn. Kids Boys Grey & Blue Printed Round Neck T-shirt,U.S. Polo Assn. Kids,48,59.9,"Grey and Blue printed T-shirt, has a round neck, and long sleeves"
10215717,Roadster Men Navy Blue & Maroon Solid Pullover Sweater,Roadster,38,59.4,"Navy blue and maroon solid pullover sweater, has a round neck, long sleeves, and ribbed hem"
10213313,U.S. Polo Assn. Kids Boys Coral Red Solid Hooded Puffer Jacket,U.S. Polo Assn. Kids,48,14.99,"Coral red solid puffer jacket, has a hood, 2 pockets, zip closure, long sleeves, straight hem, and polyester lining"
10213955,United Colors of Benetton Girls Pink Solid Leggings,United Colors of Benetton,89,69.9,"Pink solid ankle length leggings with side-taping detail, has an elasticated waistband with slip-on closure"
10213169,U.S. Polo Assn. Kids Girls Maroon Flip Sequin Velvet Finish Sweatshirt,U.S. Polo Assn. Kids,48,16.99,"Maroon flip sequin velvet finish sweatshirt with embroidered detail, has a round neck, long sleeves, straight hem"
10217273,Roadster Men Charcoal Grey Regular Fit Printed Joggers,Roadster,38,19.99,"Charcoal grey printed mid-rise joggers, drawstring closure, and 4 pockets"
10217119,Raymond Men Lime Green Solid Linen Nehru Jacket,Raymond,4,52.99,"Lime green solid Nehru jacket, has a mandarin collar, a full button placket, sleeveless, three pockets"
10216009,The Indian Garage Co Men Olive Green Slim Fit Printed Casual Shirt,The Indian Garage Co,532,61.2,"Olive green printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket"
10223005,Chhabra 555 Red & Beige Printed Bhagalpuri Saree,Chhabra 555,190,69.3,"Design Detail:Red, Beige and black printed bhagalpuri saree, has printed borderWithout Blouse PieceThe model is wearing a blouse from our stylists collection, see the image for a mock-up of what the actual blouse would look likeOrigin:Bhagalpuri sarees have the finest texture of silk springing out from the essence of nature. Known for the unique and striking resilience and superior quality, these are filled with every slice of Indian cultural aspects which are drawn from the intricacies of the natural surroundings."
10223001,Chhabra 555 Green & Golden Woven Design Handloom Banarasi Saree,Chhabra 555,190,99.5,"Green banarasi  woven design saree and has a woven design border Blouse PieceThe model is wearing a blouse from our stylist's collection, see the image for a mock-up of what the actual blouse would look like"
10213385,U.S. Polo Assn. Kids Girls Pink & White Floral Print Fit and Flare Dress,U.S. Polo Assn. Kids,48,64.9,"Pink, White and navy blue printed knitted fit and flare dress, has a round neck, short sleeves, and asymmetric hem"
10234737,Voyage Unisex Brown Round Sunglasses 1019MG2753,Voyage,533,54.0,Lens colour: BrownLens feature: Polarised LensFrame material: PlasticFrame style: Full RimBest suited for: Square face shapeComes in a Voyage cover
10220737,Roadster Women Black Regular Fit Solid Cropped Trousers,Roadster,38,59.9,"Black solid mid-rise cropped trousers, has a button closure, zip fly and 2 pocketsComes with a belt"
10216683,Allen Solly Woman Red Printed Top,Allen Solly Woman,53,99.9,"Red printed knitted regular  top, has a round neck, and three-quarter sleeves"
10231553,Reebok Blue & White Printed OS Hero Strappy Lightly Padded Training Sports Bra DY8186,Reebok,534,21.99,"Special technologySpeedwick fabric wicks sweat to help you stay cool and dryProduct Design DetailsBlue and white printed medium-coverage training Sports braLightly Padded and Non-Wired seamless cupsRegular straps and slip-on closure Back style: Styled BackFeature: All Day ComfortAbout Reebok Blue & Red OS Hero Strappy Lightly Padded Training Sports BraBest for medium-impact workouts, this sports bra helps you stay cool in the studio. The sweat-wicking design is finished with mesh details for breathability. Doubling up on the straps, the sleek look stays put as you move. Removable pads provide shape and coverage."
10222647,Vishudh Women Black Printed Shirt Tunic,Vishudh,8,59.4,"Charcoal and Gold-toned printed Tunic, has a mandarin collar, long sleeves, and button closure"
10212911,U.S. Polo Assn. Kids Boys Orange & Navy Striped Polo Collar T-shirt,U.S. Polo Assn. Kids,48,95.9,"Orange and navy striped T-shirt, has a polo collar, and long sleeves"
10223983,SCOUP Women Black Embellished High-Low Top,SCOUP,535,98.9,"Black embellished woven high-low  top, has a round neck, and short sleeves"
10234375,GNIST Women Black Solid Open Toe Flats,GNIST,536,69.9,"A pair of black open-toed flats, has mid-top styling, backstrap detailSynthetic upperCushioned footbedTextured and patterned outsole"
